,loss,acc,val_loss,val_acc
102,4.1230e-07 ,1.0000 ,2.2014e-07 ,1.0000
103,4.3219e-07 ,1.0000 ,2.1338e-07 ,1.0000
104,3.9404e-07 ,1.0000 ,2.0449e-07 ,1.0000
105,3.9972e-07 ,1.0000 ,2.0681e-07 ,1.0000
106,3.6583e-07 ,1.0000 ,2.0681e-07 ,1.0000
107,4.0575e-07 ,1.0000 ,2.1110e-07 ,1.0000
108,3.6940e-07 ,1.0000 ,2.0836e-07 ,1.0000
109,4.2093e-07 ,1.0000 ,2.0347e-07 ,1.0000
110,3.7489e-07 ,1.0000 ,2.0491e-07 ,1.0000
111,4.1268e-07 ,1.0000 ,2.0487e-07 ,1.0000
112,4.2752e-07 ,1.0000 ,1.9685e-07 ,1.0000
113,3.9555e-07 ,1.0000 ,1.9567e-07 ,1.0000
114,3.9510e-07 ,1.0000 ,1.9832e-07 ,1.0000
115,3.6873e-07 ,1.0000 ,1.9869e-07 ,1.0000
116,3.5164e-07 ,1.0000 ,2.0032e-07 ,1.0000
117,3.8132e-07 ,1.0000 ,2.0108e-07 ,1.0000
118,4.2129e-07 ,1.0000 ,1.9857e-07 ,1.0000
119,3.5264e-07 ,1.0000 ,1.9822e-07 ,1.0000
120,3.3220e-07 ,1.0000 ,2.0071e-07 ,1.0000
121,3.9901e-07 ,1.0000 ,1.9683e-07 ,1.0000
122,3.6489e-07 ,1.0000 ,2.0071e-07 ,1.0000
123,3.6236e-07 ,1.0000 ,2.0704e-07 ,1.0000
124,3.3013e-07 ,1.0000 ,2.1165e-07 ,1.0000
125,3.5999e-07 ,1.0000 ,2.1118e-07 ,1.0000
126,3.4631e-07 ,1.0000 ,2.0598e-07 ,1.0000
127,3.6455e-07 ,1.0000 ,2.0298e-07 ,1.0000
128,4.9094e-07 ,1.0000 ,1.9904e-07 ,1.0000
129,3.4690e-07 ,1.0000 ,2.0055e-07 ,1.0000
130,3.5859e-07 ,1.0000 ,1.9828e-07 ,1.0000
131,3.4417e-07 ,1.0000 ,2.0126e-07 ,1.0000
132,3.5468e-07 ,1.0000 ,1.9994e-07 ,1.0000
133,3.1033e-07 ,1.0000 ,1.9628e-07 ,1.0000
134,3.4579e-07 ,1.0000 ,1.8945e-07 ,1.0000
135,3.2295e-07 ,1.0000 ,1.8812e-07 ,1.0000
136,3.4787e-07 ,1.0000 ,1.8106e-07 ,1.0000
137,3.4109e-07 ,1.0000 ,1.8663e-07 ,1.0000
138,4.0353e-07 ,1.0000 ,1.8543e-07 ,1.0000
139,3.2474e-07 ,1.0000 ,1.8959e-07 ,1.0000
140,3.4233e-07 ,1.0000 ,1.9390e-07 ,1.0000
141,3.0473e-07 ,1.0000 ,1.8979e-07 ,1.0000
142,3.2068e-07 ,1.0000 ,1.9151e-07 ,1.0000
143,3.6189e-07 ,1.0000 ,1.9275e-07 ,1.0000
144,3.1909e-07 ,1.0000 ,1.8888e-07 ,1.0000
145,3.2648e-07 ,1.0000 ,1.8902e-07 ,1.0000
146,3.3225e-07 ,1.0000 ,1.8869e-07 ,1.0000
147,3.0447e-07 ,1.0000 ,1.8988e-07 ,1.0000
148,3.0764e-07 ,1.0000 ,1.8990e-07 ,1.0000
149,2.8089e-07 ,1.0000 ,1.8290e-07 ,1.0000
150,3.3361e-07 ,1.0000 ,1.7949e-07 ,1.0000
151,2.9105e-07 ,1.0000 ,1.7963e-07 ,1.0000
152,3.0462e-07 ,1.0000 ,1.8118e-07 ,1.0000
153,3.1473e-07 ,1.0000 ,1.8035e-07 ,1.0000
154,3.0548e-07 ,1.0000 ,1.8098e-07 ,1.0000
155,3.3022e-07 ,1.0000 ,1.7918e-07 ,1.0000
156,2.8712e-07 ,1.0000 ,1.8398e-07 ,1.0000
157,2.7619e-07 ,1.0000 ,1.8841e-07 ,1.0000
158,2.9885e-07 ,1.0000 ,1.9049e-07 ,1.0000
159,2.8887e-07 ,1.0000 ,1.9002e-07 ,1.0000
160,2.9333e-07 ,1.0000 ,1.8639e-07 ,1.0000
161,2.6760e-07 ,1.0000 ,1.9647e-07 ,1.0000
162,2.8326e-07 ,1.0000 ,1.9724e-07 ,1.0000
163,2.8672e-07 ,1.0000 ,1.9961e-07 ,1.0000
164,3.1583e-07 ,1.0000 ,2.0871e-07 ,1.0000
165,3.3017e-07 ,1.0000 ,2.0641e-07 ,1.0000
166,2.9784e-07 ,1.0000 ,1.9863e-07 ,1.0000
167,2.8663e-07 ,1.0000 ,1.9355e-07 ,1.0000
168,3.1380e-07 ,1.0000 ,1.9541e-07 ,1.0000
169,2.7643e-07 ,1.0000 ,1.9455e-07 ,1.0000
170,2.8774e-07 ,1.0000 ,2.0269e-07 ,1.0000
171,2.9771e-07 ,1.0000 ,2.0510e-07 ,1.0000
172,2.7501e-07 ,1.0000 ,2.1212e-07 ,1.0000
173,2.9536e-07 ,1.0000 ,2.0430e-07 ,1.0000
174,2.5875e-07 ,1.0000 ,2.0520e-07 ,1.0000
175,2.9308e-07 ,1.0000 ,2.0928e-07 ,1.0000
176,3.1363e-07 ,1.0000 ,2.0810e-07 ,1.0000
177,2.6003e-07 ,1.0000 ,2.0773e-07 ,1.0000
178,2.8085e-07 ,1.0000 ,2.0430e-07 ,1.0000
179,2.6129e-07 ,1.0000 ,2.0106e-07 ,1.0000
180,2.7827e-07 ,1.0000 ,1.9824e-07 ,1.0000
181,2.5389e-07 ,1.0000 ,1.9885e-07 ,1.0000
182,2.7396e-07 ,1.0000 ,1.9975e-07 ,1.0000
183,2.9921e-07 ,1.0000 ,1.9904e-07 ,1.0000
184,2.6572e-07 ,1.0000 ,1.9934e-07 ,1.0000
185,3.2661e-07 ,1.0000 ,2.0520e-07 ,1.0000
186,2.8507e-07 ,1.0000 ,2.0392e-07 ,1.0000
187,2.6331e-07 ,1.0000 ,1.9790e-07 ,1.0000
188,3.3055e-07 ,1.0000 ,1.9508e-07 ,1.0000
189,2.5459e-07 ,1.0000 ,1.9455e-07 ,1.0000
190,2.5516e-07 ,1.0000 ,1.9110e-07 ,1.0000
191,3.0684e-07 ,1.0000 ,1.9310e-07 ,1.0000
192,2.5742e-07 ,1.0000 ,1.9524e-07 ,1.0000
193,2.8351e-07 ,1.0000 ,1.9467e-07 ,1.0000
194,2.6422e-07 ,1.0000 ,2.0006e-07 ,1.0000
195,2.9958e-07 ,1.0000 ,1.9681e-07 ,1.0000
196,2.5933e-07 ,1.0000 ,1.9547e-07 ,1.0000
197,2.8407e-07 ,1.0000 ,2.0604e-07 ,1.0000
198,2.6031e-07 ,1.0000 ,2.0608e-07 ,1.0000
199,2.7896e-07 ,1.0000 ,2.0198e-07 ,1.0000
200,2.6719e-07 ,1.0000 ,1.9065e-07 ,1.0000
201,2.7281e-07 ,1.0000 ,1.8875e-07 ,1.0000
202,2.8997e-07 ,1.0000 ,1.8490e-07 ,1.0000
203,2.4183e-07 ,1.0000 ,1.8394e-07 ,1.0000
204,2.9090e-07 ,1.0000 ,1.8530e-07 ,1.0000
205,2.5751e-07 ,1.0000 ,1.8288e-07 ,1.0000
206,2.5292e-07 ,1.0000 ,1.7990e-07 ,1.0000
207,2.4368e-07 ,1.0000 ,1.8706e-07 ,1.0000
208,2.5690e-07 ,1.0000 ,1.8779e-07 ,1.0000
209,2.4651e-07 ,1.0000 ,1.8763e-07 ,1.0000
210,2.2946e-07 ,1.0000 ,1.8714e-07 ,1.0000
211,2.8929e-07 ,1.0000 ,1.8645e-07 ,1.0000
212,2.5282e-07 ,1.0000 ,1.8488e-07 ,1.0000
213,2.4534e-07 ,1.0000 ,1.9000e-07 ,1.0000
214,2.5454e-07 ,1.0000 ,1.9000e-07 ,1.0000
215,2.5216e-07 ,1.0000 ,1.9122e-07 ,1.0000
216,2.2376e-07 ,1.0000 ,1.9051e-07 ,1.0000
217,2.4924e-07 ,1.0000 ,1.9210e-07 ,1.0000
218,2.4614e-07 ,1.0000 ,1.9437e-07 ,1.0000
219,2.2930e-07 ,1.0000 ,1.9106e-07 ,1.0000
220,2.4523e-07 ,1.0000 ,1.8798e-07 ,1.0000
221,2.3874e-07 ,1.0000 ,1.8912e-07 ,1.0000
222,2.3847e-07 ,1.0000 ,1.8890e-07 ,1.0000
223,2.2923e-07 ,1.0000 ,1.8347e-07 ,1.0000
224,2.1881e-07 ,1.0000 ,1.8532e-07 ,1.0000
225,2.3901e-07 ,1.0000 ,1.8549e-07 ,1.0000
226,2.7336e-07 ,1.0000 ,1.8363e-07 ,1.0000
227,2.3210e-07 ,1.0000 ,1.8208e-07 ,1.0000
228,2.5412e-07 ,1.0000 ,1.8143e-07 ,1.0000
229,2.4479e-07 ,1.0000 ,1.8310e-07 ,1.0000
230,2.4750e-07 ,1.0000 ,1.8057e-07 ,1.0000
231,2.6319e-07 ,1.0000 ,1.7904e-07 ,1.0000
232,2.4475e-07 ,1.0000 ,1.7928e-07 ,1.0000
233,2.3796e-07 ,1.0000 ,1.7722e-07 ,1.0000
234,2.4060e-07 ,1.0000 ,1.7759e-07 ,1.0000
235,2.4542e-07 ,1.0000 ,1.8302e-07 ,1.0000
236,2.4541e-07 ,1.0000 ,1.8488e-07 ,1.0000
237,2.6658e-07 ,1.0000 ,1.8263e-07 ,1.0000
238,2.3807e-07 ,1.0000 ,1.8008e-07 ,1.0000
239,2.2054e-07 ,1.0000 ,1.7839e-07 ,1.0000
240,2.3321e-07 ,1.0000 ,1.7575e-07 ,1.0000
241,2.2153e-07 ,1.0000 ,1.7584e-07 ,1.0000
242,2.1236e-07 ,1.0000 ,1.7486e-07 ,1.0000
243,2.3392e-07 ,1.0000 ,1.7449e-07 ,1.0000
244,2.2454e-07 ,1.0000 ,1.7502e-07 ,1.0000
245,2.2827e-07 ,1.0000 ,1.7288e-07 ,1.0000
246,2.3766e-07 ,1.0000 ,1.7108e-07 ,1.0000
247,2.1375e-07 ,1.0000 ,1.7318e-07 ,1.0000
248,2.3125e-07 ,1.0000 ,1.7078e-07 ,1.0000
249,2.2295e-07 ,1.0000 ,1.7353e-07 ,1.0000
250,3.9026e-07 ,1.0000 ,1.6982e-07 ,1.0000
251,2.2883e-07 ,1.0000 ,1.6902e-07 ,1.0000
252,2.2827e-07 ,1.0000 ,1.6816e-07 ,1.0000
253,2.2712e-07 ,1.0000 ,1.6796e-07 ,1.0000
254,2.2289e-07 ,1.0000 ,1.6810e-07 ,1.0000
255,2.2373e-07 ,1.0000 ,1.6910e-07 ,1.0000
256,2.6581e-07 ,1.0000 ,1.6947e-07 ,1.0000
257,2.2176e-07 ,1.0000 ,1.6896e-07 ,1.0000
258,2.3524e-07 ,1.0000 ,1.6853e-07 ,1.0000
259,2.5192e-07 ,1.0000 ,1.7090e-07 ,1.0000
260,2.2038e-07 ,1.0000 ,1.7031e-07 ,1.0000
261,2.1407e-07 ,1.0000 ,1.6853e-07 ,1.0000
262,2.0932e-07 ,1.0000 ,1.6888e-07 ,1.0000
263,2.4868e-07 ,1.0000 ,1.6910e-07 ,1.0000
264,2.3591e-07 ,1.0000 ,1.7090e-07 ,1.0000
265,2.2556e-07 ,1.0000 ,1.7059e-07 ,1.0000
266,2.3817e-07 ,1.0000 ,1.6880e-07 ,1.0000
267,2.4385e-07 ,1.0000 ,1.6802e-07 ,1.0000
268,2.2232e-07 ,1.0000 ,1.6588e-07 ,1.0000
269,2.1817e-07 ,1.0000 ,1.6651e-07 ,1.0000
270,2.1823e-07 ,1.0000 ,1.6784e-07 ,1.0000
271,2.3526e-07 ,1.0000 ,1.6857e-07 ,1.0000
272,2.1317e-07 ,1.0000 ,1.7043e-07 ,1.0000
273,2.0615e-07 ,1.0000 ,1.7126e-07 ,1.0000
274,2.2398e-07 ,1.0000 ,1.6988e-07 ,1.0000
275,2.1843e-07 ,1.0000 ,1.6839e-07 ,1.0000
276,2.1641e-07 ,1.0000 ,1.6820e-07 ,1.0000
277,2.2685e-07 ,1.0000 ,1.6916e-07 ,1.0000
278,2.1576e-07 ,1.0000 ,1.6920e-07 ,1.0000
279,2.0983e-07 ,1.0000 ,1.6810e-07 ,1.0000
280,2.0455e-07 ,1.0000 ,1.6771e-07 ,1.0000
281,2.1473e-07 ,1.0000 ,1.6869e-07 ,1.0000
282,2.1022e-07 ,1.0000 ,1.7071e-07 ,1.0000
283,2.0399e-07 ,1.0000 ,1.6990e-07 ,1.0000
284,2.0657e-07 ,1.0000 ,1.7135e-07 ,1.0000
285,2.3277e-07 ,1.0000 ,1.7249e-07 ,1.0000
286,2.3207e-07 ,1.0000 ,1.7267e-07 ,1.0000
287,2.1220e-07 ,1.0000 ,1.7320e-07 ,1.0000
288,2.0343e-07 ,1.0000 ,1.7459e-07 ,1.0000
289,2.1531e-07 ,1.0000 ,1.7435e-07 ,1.0000
290,2.2371e-07 ,1.0000 ,1.7577e-07 ,1.0000
291,2.0457e-07 ,1.0000 ,1.7388e-07 ,1.0000
292,2.2445e-07 ,1.0000 ,1.7200e-07 ,1.0000
293,1.9863e-07 ,1.0000 ,1.7096e-07 ,1.0000
294,2.1973e-07 ,1.0000 ,1.7024e-07 ,1.0000
295,1.9638e-07 ,1.0000 ,1.7114e-07 ,1.0000
296,2.0888e-07 ,1.0000 ,1.7092e-07 ,1.0000
297,2.0029e-07 ,1.0000 ,1.7147e-07 ,1.0000
298,2.3346e-07 ,1.0000 ,1.6869e-07 ,1.0000
299,2.1582e-07 ,1.0000 ,1.6849e-07 ,1.0000
300,2.0148e-07 ,1.0000 ,1.6833e-07 ,1.0000
301,2.1670e-07 ,1.0000 ,1.6833e-07 ,1.0000
302,2.0776e-07 ,1.0000 ,1.6827e-07 ,1.0000
303,1.9780e-07 ,1.0000 ,1.6961e-07 ,1.0000
304,2.0285e-07 ,1.0000 ,1.7014e-07 ,1.0000
305,2.1037e-07 ,1.0000 ,1.7045e-07 ,1.0000
306,1.9268e-07 ,1.0000 ,1.7024e-07 ,1.0000
307,2.0826e-07 ,1.0000 ,1.7014e-07 ,1.0000
308,2.0892e-07 ,1.0000 ,1.7045e-07 ,1.0000
309,2.1073e-07 ,1.0000 ,1.7065e-07 ,1.0000
310,2.0783e-07 ,1.0000 ,1.7037e-07 ,1.0000
311,2.0847e-07 ,1.0000 ,1.6937e-07 ,1.0000
312,2.1486e-07 ,1.0000 ,1.6425e-07 ,1.0000
313,1.9915e-07 ,1.0000 ,1.6400e-07 ,1.0000
314,1.9626e-07 ,1.0000 ,1.6261e-07 ,1.0000
315,2.0217e-07 ,1.0000 ,1.6198e-07 ,1.0000
316,2.0186e-07 ,1.0000 ,1.6263e-07 ,1.0000
317,2.2606e-07 ,1.0000 ,1.6282e-07 ,1.0000
318,2.0618e-07 ,1.0000 ,1.6306e-07 ,1.0000
319,2.0776e-07 ,1.0000 ,1.5996e-07 ,1.0000
320,2.0587e-07 ,1.0000 ,1.5996e-07 ,1.0000
321,2.0721e-07 ,1.0000 ,1.6020e-07 ,1.0000
322,2.0751e-07 ,1.0000 ,1.6084e-07 ,1.0000
323,2.0888e-07 ,1.0000 ,1.6090e-07 ,1.0000
324,2.1279e-07 ,1.0000 ,1.6016e-07 ,1.0000
325,2.2258e-07 ,1.0000 ,1.5902e-07 ,1.0000
326,1.8736e-07 ,1.0000 ,1.6012e-07 ,1.0000
327,2.0797e-07 ,1.0000 ,1.6218e-07 ,1.0000
328,1.9238e-07 ,1.0000 ,1.6153e-07 ,1.0000
329,2.0246e-07 ,1.0000 ,1.6008e-07 ,1.0000
330,1.9684e-07 ,1.0000 ,1.6145e-07 ,1.0000
331,1.9385e-07 ,1.0000 ,1.6045e-07 ,1.0000
332,2.0660e-07 ,1.0000 ,1.6220e-07 ,1.0000
333,2.0611e-07 ,1.0000 ,1.6408e-07 ,1.0000
334,1.8206e-07 ,1.0000 ,1.6331e-07 ,1.0000
335,1.9043e-07 ,1.0000 ,1.6280e-07 ,1.0000
336,2.0358e-07 ,1.0000 ,1.6594e-07 ,1.0000
337,2.1314e-07 ,1.0000 ,1.6535e-07 ,1.0000
338,2.1595e-07 ,1.0000 ,1.6480e-07 ,1.0000
339,2.0029e-07 ,1.0000 ,1.6418e-07 ,1.0000
340,1.9575e-07 ,1.0000 ,1.6396e-07 ,1.0000
341,1.9267e-07 ,1.0000 ,1.6353e-07 ,1.0000
342,2.1517e-07 ,1.0000 ,1.6276e-07 ,1.0000
343,1.9937e-07 ,1.0000 ,1.6406e-07 ,1.0000
344,2.1086e-07 ,1.0000 ,1.6337e-07 ,1.0000
345,2.0329e-07 ,1.0000 ,1.6163e-07 ,1.0000
346,1.8593e-07 ,1.0000 ,1.6065e-07 ,1.0000
347,2.0657e-07 ,1.0000 ,1.6141e-07 ,1.0000
348,1.9531e-07 ,1.0000 ,1.6127e-07 ,1.0000
349,2.0551e-07 ,1.0000 ,1.6188e-07 ,1.0000
350,1.9157e-07 ,1.0000 ,1.6286e-07 ,1.0000
351,2.0666e-07 ,1.0000 ,1.6255e-07 ,1.0000
352,1.8542e-07 ,1.0000 ,1.6123e-07 ,1.0000
353,1.9880e-07 ,1.0000 ,1.6427e-07 ,1.0000
354,1.9079e-07 ,1.0000 ,1.6420e-07 ,1.0000
355,1.9003e-07 ,1.0000 ,1.6474e-07 ,1.0000
356,2.4516e-07 ,1.0000 ,1.6655e-07 ,1.0000
357,2.0170e-07 ,1.0000 ,1.6474e-07 ,1.0000
358,1.9193e-07 ,1.0000 ,1.6367e-07 ,1.0000
359,1.7853e-07 ,1.0000 ,1.6357e-07 ,1.0000
360,1.8659e-07 ,1.0000 ,1.6318e-07 ,1.0000
361,1.9789e-07 ,1.0000 ,1.6467e-07 ,1.0000
362,1.9265e-07 ,1.0000 ,1.6371e-07 ,1.0000
363,1.7369e-07 ,1.0000 ,1.6420e-07 ,1.0000
364,1.8087e-07 ,1.0000 ,1.6294e-07 ,1.0000
365,1.8912e-07 ,1.0000 ,1.6312e-07 ,1.0000
366,2.1341e-07 ,1.0000 ,1.6243e-07 ,1.0000
367,1.7531e-07 ,1.0000 ,1.6196e-07 ,1.0000
368,1.9467e-07 ,1.0000 ,1.6306e-07 ,1.0000
369,1.9254e-07 ,1.0000 ,1.6169e-07 ,1.0000
370,1.9615e-07 ,1.0000 ,1.6082e-07 ,1.0000
371,1.8858e-07 ,1.0000 ,1.6320e-07 ,1.0000
372,2.0539e-07 ,1.0000 ,1.6220e-07 ,1.0000
373,1.9288e-07 ,1.0000 ,1.6284e-07 ,1.0000
374,1.8491e-07 ,1.0000 ,1.6214e-07 ,1.0000
375,1.8720e-07 ,1.0000 ,1.6120e-07 ,1.0000
376,1.8991e-07 ,1.0000 ,1.6141e-07 ,1.0000
377,1.8865e-07 ,1.0000 ,1.6072e-07 ,1.0000
378,1.8194e-07 ,1.0000 ,1.5861e-07 ,1.0000
379,1.9156e-07 ,1.0000 ,1.5927e-07 ,1.0000
380,1.9168e-07 ,1.0000 ,1.5904e-07 ,1.0000
381,1.9365e-07 ,1.0000 ,1.5757e-07 ,1.0000
382,1.7553e-07 ,1.0000 ,1.5747e-07 ,1.0000
383,1.8905e-07 ,1.0000 ,1.5788e-07 ,1.0000
384,1.8292e-07 ,1.0000 ,1.5708e-07 ,1.0000
385,1.8552e-07 ,1.0000 ,1.5792e-07 ,1.0000
386,1.9145e-07 ,1.0000 ,1.5845e-07 ,1.0000
387,1.9037e-07 ,1.0000 ,1.5951e-07 ,1.0000
388,1.8487e-07 ,1.0000 ,1.6016e-07 ,1.0000
389,1.8511e-07 ,1.0000 ,1.5690e-07 ,1.0000
390,3.2777e-07 ,1.0000 ,1.5384e-07 ,1.0000
391,1.7574e-07 ,1.0000 ,1.5390e-07 ,1.0000
392,1.9120e-07 ,1.0000 ,1.5472e-07 ,1.0000
393,1.9865e-07 ,1.0000 ,1.5908e-07 ,1.0000
394,1.8247e-07 ,1.0000 ,1.6055e-07 ,1.0000
395,1.7718e-07 ,1.0000 ,1.5923e-07 ,1.0000
396,2.0157e-07 ,1.0000 ,1.5869e-07 ,1.0000
397,1.7758e-07 ,1.0000 ,1.5906e-07 ,1.0000
398,1.8436e-07 ,1.0000 ,1.5929e-07 ,1.0000
399,1.8245e-07 ,1.0000 ,1.5884e-07 ,1.0000
400,1.7013e-07 ,1.0000 ,1.5990e-07 ,1.0000
401,1.7931e-07 ,1.0000 ,1.6010e-07 ,1.0000
402,1.8841e-07 ,1.0000 ,1.5943e-07 ,1.0000
403,1.9527e-07 ,1.0000 ,1.5659e-07 ,1.0000
404,1.7337e-07 ,1.0000 ,1.5745e-07 ,1.0000
405,1.7745e-07 ,1.0000 ,1.5704e-07 ,1.0000
406,1.9133e-07 ,1.0000 ,1.5610e-07 ,1.0000
407,1.8167e-07 ,1.0000 ,1.5388e-07 ,1.0000
408,1.7553e-07 ,1.0000 ,1.5339e-07 ,1.0000
409,1.7182e-07 ,1.0000 ,1.5351e-07 ,1.0000
