,loss,acc,val_loss,val_acc
93,3.9043e-07 ,1.0000 ,1.4453e-07 ,1.0000
94,4.1213e-07 ,1.0000 ,1.4345e-07 ,1.0000
95,3.8481e-07 ,1.0000 ,1.4337e-07 ,1.0000
96,3.8998e-07 ,1.0000 ,1.4376e-07 ,1.0000
97,3.7673e-07 ,1.0000 ,1.4408e-07 ,1.0000
98,3.4950e-07 ,1.0000 ,1.4437e-07 ,1.0000
99,3.7906e-07 ,1.0000 ,1.4368e-07 ,1.0000
100,3.5777e-07 ,1.0000 ,1.4382e-07 ,1.0000
101,3.8299e-07 ,1.0000 ,1.4429e-07 ,1.0000
102,3.5482e-07 ,1.0000 ,1.4500e-07 ,1.0000
103,3.4876e-07 ,1.0000 ,1.4478e-07 ,1.0000
104,3.5025e-07 ,1.0000 ,1.4449e-07 ,1.0000
105,3.2189e-07 ,1.0000 ,1.4337e-07 ,1.0000
106,3.5969e-07 ,1.0000 ,1.4270e-07 ,1.0000
107,3.2910e-07 ,1.0000 ,1.4237e-07 ,1.0000
108,4.1370e-07 ,1.0000 ,1.4119e-07 ,1.0000
109,3.3184e-07 ,1.0000 ,1.4082e-07 ,1.0000
110,3.4956e-07 ,1.0000 ,1.4043e-07 ,1.0000
111,3.6683e-07 ,1.0000 ,1.4055e-07 ,1.0000
112,3.4442e-07 ,1.0000 ,1.4059e-07 ,1.0000
113,4.4882e-07 ,1.0000 ,1.4037e-07 ,1.0000
114,3.2119e-07 ,1.0000 ,1.4004e-07 ,1.0000
115,3.3097e-07 ,1.0000 ,1.3972e-07 ,1.0000
116,3.1137e-07 ,1.0000 ,1.3894e-07 ,1.0000
117,3.2369e-07 ,1.0000 ,1.3917e-07 ,1.0000
118,3.0355e-07 ,1.0000 ,1.3900e-07 ,1.0000
119,3.7728e-07 ,1.0000 ,1.3790e-07 ,1.0000
120,3.2739e-07 ,1.0000 ,1.3784e-07 ,1.0000
121,3.4538e-07 ,1.0000 ,1.3790e-07 ,1.0000
122,3.1703e-07 ,1.0000 ,1.3810e-07 ,1.0000
123,3.3998e-07 ,1.0000 ,1.3682e-07 ,1.0000
124,3.7817e-07 ,1.0000 ,1.3721e-07 ,1.0000
125,3.3805e-07 ,1.0000 ,1.3774e-07 ,1.0000
126,3.1481e-07 ,1.0000 ,1.3757e-07 ,1.0000
127,3.0083e-07 ,1.0000 ,1.3772e-07 ,1.0000
128,3.5136e-07 ,1.0000 ,1.3706e-07 ,1.0000
129,3.1940e-07 ,1.0000 ,1.3631e-07 ,1.0000
130,3.1464e-07 ,1.0000 ,1.3604e-07 ,1.0000
131,2.9782e-07 ,1.0000 ,1.3531e-07 ,1.0000
132,3.2028e-07 ,1.0000 ,1.3502e-07 ,1.0000
133,3.1383e-07 ,1.0000 ,1.3451e-07 ,1.0000
134,2.7844e-07 ,1.0000 ,1.3449e-07 ,1.0000
135,2.8605e-07 ,1.0000 ,1.3478e-07 ,1.0000
136,3.4300e-07 ,1.0000 ,1.3453e-07 ,1.0000
137,2.9762e-07 ,1.0000 ,1.3439e-07 ,1.0000
138,2.9403e-07 ,1.0000 ,1.3417e-07 ,1.0000
139,2.8261e-07 ,1.0000 ,1.3376e-07 ,1.0000
140,2.7929e-07 ,1.0000 ,1.3345e-07 ,1.0000
141,2.9645e-07 ,1.0000 ,1.3335e-07 ,1.0000
142,2.7840e-07 ,1.0000 ,1.3341e-07 ,1.0000
143,3.2385e-07 ,1.0000 ,1.3306e-07 ,1.0000
144,2.7971e-07 ,1.0000 ,1.3284e-07 ,1.0000
145,2.9269e-07 ,1.0000 ,1.3274e-07 ,1.0000
146,2.9555e-07 ,1.0000 ,1.3249e-07 ,1.0000
